Main_Account_ID,Main_Account_Name,Customer_type,Company_Status,Gross_Turnover,Amount,Invoice_count,Main_account_count,SKU_count,Cluster,Gross_Turnover_percluster,Amount_percluster,Invoice_count_percluster,Customer_count_percluster,GT_share%_incluster,Broadband and Internet Services,Business Solutions,Cloud and Hosting Services,Data and Analytics,Devices and Accessories,Digital Transformation Services,IoT and Smart Solutions,Mobile Services,Network and Infrastructure,Security and Privacy,Television and Entertainment,Cluster_Label
77136,Customer Group_939,D,Normal,1416.8572,9,5,1,5,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77152,Customer Group_532,A-B,Normal,396080.2029,14877,211,1,423,0,482424738.9238,44136513,177729,1886,0.08,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
771600,Customer Group_4607,D,Normal,264.685,3,3,1,3,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77191,Customer Group_682,D,Normal,16740.8661,356,11,1,16,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
771910,Customer Group_4524,A-B,Normal,111522.2012,19284,123,1,305,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77210,Customer Group_1599,A-B,Normal,708945.9249,63511,335,1,422,0,482424738.9238,44136513,177729,1886,0.15,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77232,Customer Group_98,A-B,Active,612918.6002,32130,229,1,355,2,189788119.6013,15100916,63173,1405,0.32,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77240,Customer Group_2463,A-B,Normal,60494.8994,4547,31,1,70,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77264,Customer Group_2194,D,Active,12626.9136,790,9,1,13,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77277,Customer Group_125,A-B,Active,2406.5945,382,5,1,14,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77294,Customer Group_940,D,Normal,13438.5964,114,20,1,24,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77309,Customer Group_2616,C,Normal,751.925,43,3,1,7,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77389,Customer Group_2687,A-B,Normal,1448.4071,18,4,1,6,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77393,Customer Group_1484,A-B,Normal,15621.2739,643,15,1,15,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77420,Customer Group_941,D,Normal,812.6979,14,2,1,2,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77478,Customer Group_1600,D,Normal,20652.7123,1018,26,1,59,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77483,Customer Group_2980,D,Normal,21742.2098,12359,22,1,61,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77508,Customer Group_2587,D,Normal,8664.8484,355,18,1,30,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77514,Customer Group_1297,A-B,Normal,132890.5012,6184,40,1,41,2,189788119.6013,15100916,63173,1405,0.07,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77539,Customer Group_1173,A-B,Normal,79165.1572,3423,81,1,110,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77544,Customer Group_3792,D,Normal,4053.7838,556,5,1,17,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77594,Customer Group_942,D,Normal,9654.661,1972,10,1,22,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77604,Customer Group_1396,D,Normal,42487.9649,245,48,1,71,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77631,Customer Group_2195,D,Normal,12829.7356,529,10,1,13,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77684,Customer Group_683,D,Active,1562.056,11,3,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77694,Customer Group_3524,C,Active,5376.3996,631,4,1,22,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77725,Customer Group_1070,A-B,Active,17011.1398,3209,16,1,23,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77731,Customer Group_534,D,Active,27336.8088,37,5,1,5,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77751,Customer Group_3652,D,Active,123.3605,2,1,1,1,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77776,Customer Group_209,A-B,Active,2557.9272,1011,9,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
777777,Customer Group_5283,C,Normal,27578.7828,747,23,1,41,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
777812,Customer Group_4779,A-B,Normal,595223.233,12405,445,1,360,0,482424738.9238,44136513,177729,1886,0.12,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77862,Customer Group_2912,D,Normal,1556.9922000000001,108,4,1,4,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77921,Customer Group_944,D,Active,10821.3923,18,9,1,12,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
77951,Customer Group_684,D,Normal,2230.764,13,3,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
77953,Customer Group_3828,C,Normal,30096.9543,347,16,1,18,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
77963,Customer Group_685,D,Normal,3610.6834,31,7,1,14,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
779800,Customer Group_5216,A-B,Normal,892671.0787000001,30176,187,1,202,0,482424738.9238,44136513,177729,1886,0.19,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
780036,Customer Group_302,A-B,Normal,1664901.4099,74351,659,1,1746,2,189788119.6013,15100916,63173,1405,0.88,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780083,Customer Group_4525,D,Normal,14367.8457,519,9,1,16,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780270,Customer Group_1731,C,Normal,117817.9085,8468,90,1,190,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78041,Customer Group_1165,A-B,Active,63.372,2,1,1,1,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78045,Customer Group_2196,A-B,Normal,156634.3453,13940,73,1,122,2,189788119.6013,15100916,63173,1405,0.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780490,Customer Group_5580,D,Normal,13940.3373,8085,4,1,2,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78051,Customer Group_2061,D,Normal,794.4242999999999,1415,4,1,7,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780522,Customer Group_5027,D,Normal,10811.413,443,11,1,31,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780672,Customer Group_5759,C,Normal,38226.4469,270,4,1,2,1,54267509.927,6574665,16023,439,0.07,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
780742,Customer Group_5513,D,Normal,4509.195,62,5,1,5,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780750,Customer Group_4972,C,Active,58695.8847,1222,17,1,34,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
780804,Customer Group_4830,A-B,Normal,404225.4792,7613,43,1,117,2,189788119.6013,15100916,63173,1405,0.21,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780830,Customer Group_5581,D,Normal,16396.0031,161,3,1,3,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
780838,Customer Group_5028,D,Normal,7121.3451000000005,1066,8,1,14,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
781120,Customer Group_4526,C,Normal,360922.2531,527,24,1,59,0,482424738.9238,44136513,177729,1886,0.07,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78118,Customer Group_945,D,Normal,2429.5956,64,6,1,18,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
781188,Customer Group_4910,C,Normal,502091.8735,2775,43,1,56,1,54267509.927,6574665,16023,439,0.93,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
781206,Customer Group_4831,C,Normal,116094.31450000001,33941,99,1,186,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
781250,Customer Group_5384,C,Normal,30415.692600000002,317,16,1,21,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
781288,Customer Group_5019,C,Active,48927.0112,10013,30,1,99,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78137,Customer Group_535,A-B,Normal,140527.9559,9460,92,1,183,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
781448,Customer Group_5067,A-B,Normal,444287.5552,322796,45,1,43,0,482424738.9238,44136513,177729,1886,0.09,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
781454,Customer Group_5745,D,Normal,19972.6138,253,8,1,9,1,54267509.927,6574665,16023,439,0.04,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
78150,Customer Group_3681,D,Normal,4072.1311,45,4,1,4,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
781666,Customer Group_5330,A-B,Normal,85383.8257,20211,59,1,214,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78181,Customer Group_2902,A-B,Active,2969.3251999999998,204,12,1,17,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78193,Customer Group_411,A-B,Normal,158933.842,7079,99,1,263,2,189788119.6013,15100916,63173,1405,0.08,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78221,Customer Group_1070,A-B,Active,265120.2456,1939564,51,1,5,2,189788119.6013,15100916,63173,1405,0.14,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78263,Customer Group_2484,A-B,Normal,32205.2157,3701,38,1,101,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78279,Customer Group_537,A-B,Active,293838.7726,11498,74,1,182,0,482424738.9238,44136513,177729,1886,0.06,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78297,Customer Group_946,D,Normal,4905.716,20,4,1,5,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78362,Customer Group_1485,D,Normal,27771.2023,1831,19,1,66,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78399,Customer Group_293,A-B,Normal,21819.5981,921,16,1,20,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78416,Customer Group_538,A-B,Normal,496696.6626,68556,126,1,241,0,482424738.9238,44136513,177729,1886,0.1,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78424,Customer Group_3263,D,Active,2231.7666,136,4,1,6,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78428,Customer Group_1944,D,Normal,2629.2611,647,6,1,18,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78442,Customer Group_2660,D,Normal,6889.6926,2233,6,1,10,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78448,Customer Group_3933,D,Normal,19862.9738,321,10,1,14,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78452,Customer Group_947,D,Normal,4451.3162,193,10,1,18,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78489,Customer Group_1786,A-B,Active,10710.6101,136,8,1,17,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78528,Customer Group_1601,C,Normal,5400.9212,622,3,1,4,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
78552,Customer Group_948,D,Active,5307.3446,712,10,1,26,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78588,Customer Group_1174,A-B,Active,38344.3658,261,23,1,44,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
786100,Customer Group_4780,C,Active,119914.7793,8350,76,1,188,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78613,Customer Group_2690,A-B,Active,5846.9732,20,2,1,1,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
78618,Customer Group_2622,D,Normal,43192.6507,1891,19,1,55,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78624,Customer Group_1725,A-B,Active,6590.6948,478,9,1,29,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78639,Customer Group_339,A-B,Active,2058.7067,60,4,1,9,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78640,Customer Group_465,A-B,Active,554.0341999999999,225,4,1,4,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
78703,Customer Group_1533,A-B,Active,1009.7664,388,5,1,9,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78717,Customer Group_2352,D,Normal,4596.1367,177,4,1,7,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78780,Customer Group_363,D,Normal,916.7777,15,4,1,7,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78792,Customer Group_1924,D,Normal,9791.199,723,6,1,13,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78801,Customer Group_2504,D,Active,9362.124,289,24,1,27,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78803,Customer Group_688,D,Normal,14326.1179,2711,35,1,75,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78820,Customer Group_3880,D,Active,3252.9647,1747,6,1,15,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
78825,Customer Group_1693,D,Normal,41886.4537,10915,35,1,73,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78842,Customer Group_3422,D,Normal,18225.9813,13,4,1,5,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78853,Customer Group_2353,D,Active,3790.3493,21,4,1,8,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78862,Customer Group_3923,A-B,Active,12084.8547,77,4,1,12,2,189788119.6013,15100916,63173,1405,0.01,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
78875,Customer Group_1602,A-B,Normal,472686.4054,8799,290,1,304,0,482424738.9238,44136513,177729,1886,0.1,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78877,Customer Group_1727,A-B,Normal,13281.4357,157,18,1,22,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78883,Customer Group_1963,A-B,Normal,951751.1389,5798,12,1,192,0,482424738.9238,44136513,177729,1886,0.2,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78890,Customer Group_2913,D,Normal,975.0,1,1,1,1,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78892,Customer Group_183,A-B,Active,70643.9824,8437,74,1,129,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78894,Customer Group_949,D,Active,10244.9262,928,10,1,21,1,54267509.927,6574665,16023,439,0.02,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
78902,Customer Group_364,A-B,Normal,36538.653399999996,1143,31,1,62,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78958,Customer Group_365,A-B,Normal,45680.4088,1829,42,1,84,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78965,Customer Group_3914,D,Normal,35949.2201,107,11,1,20,1,54267509.927,6574665,16023,439,0.07,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
78973,Customer Group_1728,D,Normal,17615.0042,718,17,1,41,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
78990,Customer Group_2197,D,Normal,4142.9187,19,9,1,10,1,54267509.927,6574665,16023,439,0.01,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
79014,Customer Group_2755,A-B,Active,86001.916,6780,51,1,113,0,482424738.9238,44136513,177729,1886,0.02,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
790310,Customer Group_5564,D,Normal,44369.7577,309,4,1,16,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
79049,Customer Group_2067,A-B,Normal,5685.0279,509,5,1,7,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
790530,Customer Group_4608,D,Normal,6589.9072,66,7,1,20,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
790570,Customer Group_4973,D,Normal,344.982,27,1,1,1,1,54267509.927,6574665,16023,439,0.0,13.34,8.4,10.39,6.57,9.78,9.69,6.72,12.43,16.17,5.5,69.6,TV Focus
790860,Customer Group_5318,D,Normal,39254.4181,4661,26,1,85,0,482424738.9238,44136513,177729,1886,0.01,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
79087,Customer Group_1175,D,Active,8001.7757,3584,39,1,44,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
790920,Customer Group_5276,D,Normal,8689.5889,22044,11,1,14,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
791150,Customer Group_5640,D,Normal,7606.7049,34,5,1,7,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
79142,Customer Group_1815,D,Normal,38433.8896,1647,36,1,40,2,189788119.6013,15100916,63173,1405,0.02,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
79195,Customer Group_1844,A-B,Active,2882.5515,2568,7,1,8,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
79207,Customer Group_3793,A-B,Normal,2879.5619,4,2,1,4,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
79229,Customer Group_1176,A-B,Normal,132343.3865,12973,45,1,44,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
79305,Customer Group_1177,C,Normal,10549.5659,1080,9,1,26,0,482424738.9238,44136513,177729,1886,0.0,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
79306,Customer Group_1298,A-B,Normal,256764.9149,9493,55,1,145,0,482424738.9238,44136513,177729,1886,0.05,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
79317,Customer Group_3385,D,Active,3521.2097000000003,74,3,1,13,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
79399,Customer Group_1299,A-B,Normal,163223.662,7866,92,1,153,0,482424738.9238,44136513,177729,1886,0.03,23.74,14.38,8.33,5.66,10.0,19.81,2.09,9.5,42.61,4.47,13.68,Network Focus
79401,Customer Group_2198,A-B,Normal,8092.2263,1075,18,1,35,2,189788119.6013,15100916,63173,1405,0.0,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
79404,Customer Group_3291,A-B,Normal,63006.294499999996,3122,36,1,47,2,189788119.6013,15100916,63173,1405,0.03,7.71,5.98,27.18,16.75,21.84,7.61,12.84,34.4,15.55,25.37,12.22,Cloud & Mobile
